Department,Category,Item Lookup Code,Description,Cost,Price,Price A,Price B,Price C
TOBACCO,SMOKE TOBACCO,894945001402,OHM PIPE TOBACCO NATURAL 6OZ,4.5500,6.5000,0.0000,6.4500,0.0000
TOBACCO,SMOKE TOBACCO,894945001839,OHM PIPE TOBACCO RED 16OZ,10.5400,14.0000,0.0000,13.9500,0.0000
TOBACCO,SMOKE TOBACCO,894945001853,OHM PIPE TOBACCO RED 6OZ,4.5500,6.5000,0.0000,6.4500,0.0000
TOBACCO,SMOKE TOBACCO,894945001433,OHM PIPE TOBACCO SILVER 16OZ,10.5400,14.0000,0.0000,13.9500,0.0000
TOBACCO,SMOKE TOBACCO,894945001396,OHM PIPE TOBACCO SILVER 6OZ,4.5500,6.5000,0.0000,6.4500,0.0000
TOBACCO,SMOKE TOBACCO,894945001846,OHM PIPE TOBACCO YELLOW 16OZ,10.5400,14.0000,0.0000,13.9500,0.0000
TOBACCO,SMOKE TOBACCO,894945001860,OHM PIPE TOBACCO YELLOW 6OZ,4.5500,6.5000,0.0000,6.4500,0.0000
SUPPLEMENTS,,MG100K,MAGNUM GOLD 100K,19.0000,35.0000,35.0000,35.0000,35.0000
TOBACCO VAPE,110mg Vape,78622852,POSH 30K FROSTY BLUE 5CT,60.3800,68.5000,0.0000,68.4500,0.0000
TOBACCO VAPE,110mg Vape,78622869,POSH 30K GRAPE LUSH 5CT,60.3800,68.5000,0.0000,68.4500,0.0000
TOBACCO VAPE,110mg Vape,78622913,POSH 30K POM GRAPE 5CT,60.3800,68.5000,0.0000,68.4500,0.0000
TOBACCO VAPE,110mg Vape,78622906,POSH 30K RED DELIGHT 5CT,60.3800,68.5000,0.0000,68.4500,0.0000
TOBACCO VAPE,110mg Vape,78622920,POSH 30K RUBY APPLE 5CT,60.3800,68.5000,0.0000,68.4500,0.0000
TOBACCO VAPE,110mg Vape,78622944,POSH 30K TROPI SUMMER 5CT,60.3800,68.5000,0.0000,68.4500,0.0000
TOBACCO VAPE,70mg VAPE,78600294,POSH MAX5200 MANGOSTRAW 5PK,43.1200,53.9900,0.0000,53.9500,0.0000
TOBACCO VAPE,45mg VAPE,78610316,POSH XL GUM MINT 10PK,64.4000,69.9900,0.0000,69.9500,0.0000
MEDS/DAILY CARE,,300450481269,MOTRIN-IB 24 TABLETS 6CT,25.5000,28.7500,0.0000,0.0000,0.0000
TOBACCO VAPE,70mg VAPE,78643215,POSH MAX5200 FLORIDA APPLE 5PK,43.1200,53.9900,0.0000,53.9500,0.0000
SMOKE SUPPLIES,,850029144342,MOON BUZZ D8 PANAMA RED 12CT,38.0000,45.0000,0.0000,0.0000,0.0000
,,888122355662,SPANISH FLY HONEY,8.0000,15.0000,0.0000,0.0000,0.0000
,,601574030303,BLUE RHINO HONEY ,8.0000,15.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,749612320365,PREMIUM SWAG HONEY,8.0000,15.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,741639109688,SWAG PREMIUM GOLD HONEY 12CT,8.0000,15.0000,0.0000,0.0000,0.0000
,,498746123440,GOLD RHINO HONEY ,8.0000,15.0000,0.0000,0.0000,0.0000
,,369874890057,SWAG GOLD HONEY 9000K,0.0000,15.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,139685241030,SWAG PREMIUM BLUE HONEY 12CT,8.0000,15.0000,0.0000,0.0000,0.0000
,,716165254461,RAW CONE CLASSIC BLK  1 1/4,33.0000,45.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,GRINDERS,012345000829,GRINDER AA-82,3.0000,4.5000,4.5000,4.5000,4.5000
TOBACCO,60CT CIGAR,025900287474,SWISHER SV2 BLUEBERRY60CT,31.9600,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,071610505056,DUTCH BLEND SAVE ON 2 30CT 2PK,35.9000,40.9900,0.0000,40.9500,0.0000
TOBACCO VAPE,45mg VAPE,78619630,POSH XL CUBAN 10PK 1500 PUFF,64.4000,69.9900,0.0000,69.9500,0.0000
MEDS/DAILY CARE,MISC,073010314092,TAMPAX SUPER 6PK,9.7000,18.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,10857545012114,BOB MARLEY SOUR APPLE WRAPS,10.7500,13.5000,0.0000,0.0000,0.0000
,,10857545012046,BOB MARLEY NATIRAL WRAPS,10.7500,13.5000,0.0000,0.0000,0.0000
,,681131174787,SNOW BRUSH LARGE,1.0000,4.0000,0.0000,0.0000,0.0000
AUTOMOTIVE,,079976185257,RAIN X 26IN SNOWBURSH 1PK ,2.2500,4.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,817127021531,SHOW DIAMOND 15X5,10.8800,12.3000,0.0000,12.2500,0.0000
TOBACCO,60CT CIGAR,817127029544,SHOW GREEN SWEET 15X5,10.8800,12.3000,0.0000,12.2500,0.0000
SUPPLEMENTS,,609249923110,ZYN 3MG MENTHOL,20.5500,23.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249903419,ZYN 3MG WINTERGREEN 5CT,20.5000,23.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249920423,ZYN 6MG CHILL 5CT,20.5000,23.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249906427,ZYN 6MG CINNAMON 5CT,20.5000,23.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249923226,ZYN 6MG MENTHOL 5CT,20.0000,23.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,850033061062,HITS BLUNT SWEET,0.0000,12.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,10852812005547,IGNITUS LED FLASH WNDPRF 50CT,8.5000,16.0000,12.0000,16.0000,16.0000
,,6939342804059,MEGA CANDY SPRAY 12PCS,12.0000,19.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249914422,ZYN 6MG SMOOTH 5CT,20.5000,23.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249920416,ZYN CHILL 3MG,19.5000,23.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249914415,ZYN SMOOTH 3MG,19.5000,23.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,KABOB04,KABOB O+4 WHITE 500CT,11.5000,0.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,LIBANAIS,LIBANAIS 0+2 WHITE 1000CT,10.5000,0.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,FRESHMARTWHITE,FRESHMART WHITE 0+4 500CT,11.5000,0.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,SANABEELQ3,SANABEL Q+3 WHITE PRINT 500CT,10.8600,0.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,NOONOKABOBO6,NOON-O-KABOB O+6 WHITE 500CT,12.1700,0.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,LINDYSWHITE,LINDY'S WHITE 0+1 1000CT,15.6000,0.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,FRESHMARKETBLOCK,BLOCK FRESHMARKET 1+1 1000CT,16.6000,0.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,PITAINN 3+3,PITA INN 3+3 1000CT,19.1500,0.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,PILLS,024968777880,STIFF ROX HONEY 12CT,8.0000,15.0000,0.0000,0.0000,0.0000
TOBACCO VAPE,45mg VAPE,78611603,POSH XL BLUE B ICE 10PK,64.4000,69.9900,0.0000,69.9500,0.0000
TOBACCO VAPE,45mg VAPE,78696372,POSH XL KIWI STRAWBERRY 10PK,61.0000,69.9900,0.0000,69.9500,0.0000
MEDS/DAILY CARE,DEODARANT,022200940221,SPEED STICK POWDER FRESH1.8OZ,1.4600,2.0000,1.7500,1.7500,1.7500
FOOD & BEVERAGE,ENERGY DRINK,070847898252,MONSTER ULTRA BLUE HAWAIIAN,36.5000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718101218,MR. PURE RUBY GRAPEFRUIT 32OZ,24.9500,29.7500,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,022600300007,TROJAN FEELS,12.0000,13.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,SODA,049000054057,COCA COLA SPRITE 2LITER 8CT,20.8800,22.0000,0.0000,0.0000,0.0000
TOBACCO VAPE,60mg VAPE,618149269068,BREEZE TOBACCO 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
MEDS/DAILY CARE,,312546050488,HALLS BLACK CHERRY 20CT,20.0000,22.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,858103003653,PREGNANCY TEST,0.7500,1.2500,0.8000,1.2500,1.2500
MEDS/DAILY CARE,MISC,073010214095,TAMPAX REGULAR 6PK,10.6900,18.7500,0.0000,0.0000,0.0000
TOBACCO VAPE,90mg Vape,810125439933,GEEKBAR 25K BLACKBLUE BERRY 5C,55.7800,63.0000,0.0000,62.9500,0.0000
TOBACCO VAPE,60mg VAPE,618149269099,BREEZE STRAW MELON 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
TOBACCO VAPE,60mg VAPE,720665101286,BREEZE PINE PASS FRUIT 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
TOBACCO VAPE,60mg VAPE,618149268894,BREEZE PEACH MANGO 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
MEDS/DAILY CARE,MISC,037000301653,ALWAYS ULTRA THIN 14CT,3.0000,3.7500,3.7500,3.7500,3.7500
ELECTRONICS & ACCESSORIES,,6504256542153,MATRIX PANEL 16X64,25.2000,47.5000,0.0000,0.0000,0.0000
TOBACCO,50CT CIGAR,070137500384,BLACK N MILD SELECTMILD5PK10C,50.3200,55.9900,0.0000,55.9500,0.0000
SMOKE SUPPLIES,GRINDERS,003144011130,GRIND COMBO SET DISPLAY ,121.0000,145.0000,145.0000,145.0000,145.0000
,,815970021890,TWISTED HEMP ISLAND HOPPER,8.2500,9.7500,0.0000,0.0000,0.0000
,,815970020572,TWISTED HEMP BLUE BANANA,8.2500,9.7500,0.0000,0.0000,0.0000
,,815970020251,TWISTED HEMP CALIFORNIA DREAM,8.2500,9.7500,0.0000,0.0000,0.0000
,,815970021913,TWISTED HEMP BUBBLE POP,8.2500,9.7500,0.0000,0.0000,0.0000
,,815970020312,TWISTED HEMP GRAPE BURST,8.2500,9.7500,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,815970020237,TWISTED HEMP SWEET,8.2500,9.7500,0.0000,0.0000,0.0000
,,815970020299,TWISTED HEMP ENDLESS SUMMERS,8.2500,9.7500,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,815970020558,TWISTED HEMP WRAPS BLUE RASP,8.2500,9.7500,0.0000,0.0000,0.0000
,,312843555365,BAYER 24CT 3PK BOTTLE,9.0000,10.5000,27.0000,27.0000,27.0000
LIQUOR SUPPLIES,,073854024508,BICYCLE PLAYING CARD 12CT,21.0000,24.7500,23.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,WICKEDBAG,WICKED BAG 2000CT,0.0000,42.5000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,14.5X19BAG,UNPRINTED 14.5X19 BAG,0.0000,23.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700237793,WHITE OWL GRAPE 2/1.19 2PK 30C,29.3700,31.0000,0.0000,30.9500,0.0000
WRAPS/FILTERS/HEMP/CONES,,10857545009480,BILLIONAIRE ROSE PETAL WRAPS,10.7500,13.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,719410141226,5-HOUR ENERGY PINK LEMONADE,18.7500,21.2500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,719410300128,5-HOUR ENERGY ORANGE,18.7500,21.2500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718101553,MR. PURE APPLE JUICE 64OZ,18.2500,21.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718400397,MR. PURE LEMONADE 64OZ,18.2300,21.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,022600002284,TROJAN G SPOT,13.5000,15.7500,0.0000,0.0000,0.0000
NICOTINE POUCH,,855022005737,ON MINT 4MG,15.4500,19.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,088169001175,SILVER PIPE SCREENS,3.5000,7.9900,5.5000,7.5000,7.5000
MEDS/DAILY CARE,,094187815182,TUMS CHEWY BITES 50CT,13.5000,16.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,4015400260837,ALWAYS NIGHT 8PK,1.8500,4.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,305730169028,ADVIL LIQUI.GELS 50CT,13.5000,18.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718100372,MR. PURE PINE ORANGE 32OZ,24.9500,29.7500,0.0000,0.0000,0.0000
AUTOMOTIVE,,10022609000127,MAJESTIC WINDSHIELD WASHER 6CT,11.5000,15.0000,0.0000,0.0000,0.0000
,,10655708121099,GILLETTE GOOD NEWS 24CT RAZORS,13.0000,17.0000,10.5000,0.0000,0.0000
TOBACCO,SMOKE TOBACCO,047995100131,AMERICAN SPIRIT D. BLUE 5.29OZ,47.1900,54.5000,0.0000,0.0000,0.0000
TOBACCO,SMOKE TOBACCO,047995100933,AMERICAN SPIRIT DARK BLUE POU,52.1500,53.5000,39.5000,53.5000,53.5000
SMOKE SUPPLIES,LIGHTERS,BIC 4 TIER DISPLAY 200PC ,BIC 4 TIER DISPLAY 200PC ,257.8000,298.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,012000171741,PEPSI  DIET 20OZ 24PK,20.0000,23.0000,27.0000,27.0000,27.0000
TOBACCO VAPE,42.5mg  VAPE,78693463,POSH PLUS KIWI STRAW 3000 5CT,37.9500,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,45mg VAPE,78600140,POSH XL GRAPE SODA 10PK,64.4000,69.9900,0.0000,69.9500,0.0000
TOBACCO,60CT CIGAR,071610341142,DUTCH OG SAVE ON 2 60CT,35.9000,40.9900,0.0000,40.9500,0.0000
AUTOMOTIVE,,079976005005,LOCK DE ICER SUBZERO 1CT,1.1250,1.5000,32.0000,0.0000,0.0000
,,EYECANDY180,EYE CANDY SUNGLASS 180PC,270.0000,0.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,MISC,721405571420,420 GLASS CLEANER 12OZ ,3.7500,4.2500,4.0000,4.2500,4.2500
SMOKE SUPPLIES,,JEWELRY ZIPLOCK BAGS 50CT,JEWELRY ZIPLOCK BAGS 50CT,2.0000,3.0000,3.0000,0.0000,0.0000
SMOKE SUPPLIES,,00076171939937,LITTLE TREES VARITY 24PK,13.5000,15.7500,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,088168556195,I LOVE YOU GLASS ROSE 6IN 24CT,8.7500,15.0000,10.0000,0.0000,0.0000
,,794504757514,420 ODOR ELIMINATOR GREEN 12CT,22.0000,27.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,716165179924,RAW CONE TIPS 24CT #CT1,13.2500,16.0000,16.0000,16.0000,16.0000
SMOKE SUPPLIES,,716165250289,RAW ORG KING ARTESANO 15CT,33.2500,38.0000,34.5000,38.0000,38.0000
MEDS/DAILY CARE,,323900014398,NYQUIL 16CTLIQUICAP 6PK,46.5000,49.5000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,082665110256,FOAM PLATES 25CT APOLLO,0.7812,1.0500,0.0000,0.0000,0.0000
,,022600999492,TROJAN VARIETY PACK,15.0000,21.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,FOOD,041331013314,GOYA MANZANILLA SPANISH OLIVES,2.0400,3.2500,3.2500,3.2500,3.2500
,,MACHINEPALLETWRAP,MACHINE PALLET WRAP 6500,42.0000,48.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,611269043761,RED BULL YELLOW 12  OZ 4PK,49.0000,57.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,8904234401546,SATYA ROSE INCENSE,4.5000,8.5000,8.5000,0.0000,0.0000
,,070847896166,MONSTER RIO PUNCH 16OZ,37.0000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847005247,MONSTER RIPPER 16OZ,34.0000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,070847020547,MONSTER ULTRA BLACK 16 OZ,36.7800,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847016212,MONSTER ULTRA BLUE 16OZ,35.5000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847034636,MONSTER ULTRA FIESTA 16OZ 24PK,37.0000,40.5000,0.0000,0.0000,0.0000
,,070847898153,MONSTER ULTRA  GUAVA 16OZ,40.0000,42.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847029007,MONSTER MANGO 16OZ,36.7900,40.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,OG CHILLIUM SINGLE ,OG CHILLIUM SINGLE ,0.6500,1.0000,1.0000,1.0000,1.0000
SMOKE SUPPLIES,,OG CHILLUM,OG CHILLIUM DISPLAY 100PCS,76.0000,100.0000,90.0000,0.0000,0.0000
TOBACCO VAPE,70mg VAPE,78690219,POSH MAX5200 GUAVAKIWI 5PK,43.7000,53.9900,0.0000,53.9500,0.0000
WRAPS/FILTERS/HEMP/CONES,,10857545008759,BILLIONAIRE HEMP NATURAL 25CT,10.7500,13.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,10850018987049,KING PALM 2PK MINI WATERMELON,29.0000,32.5000,34.0000,34.0000,34.0000
WRAPS/FILTERS/HEMP/CONES,,10850018987056,KING PALM 2PK MINI BANANA CREA,26.0000,31.5000,34.0000,34.0000,34.0000
LIQUOR SUPPLIES,SALT,023604231038,TWANG BEER SALT LEMONLIME 24CT,28.9000,32.5000,0.0000,0.0000,0.0000
,,4987176191205,VICKS VAPORUB 20X25ML,40.0000,44.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,810134924116,BLAZY SUSAN 50CT 1 1/4 CONES,8.0000,10.9900,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,719499005112,HIGH HEMP HONEY 25CT,14.0000,18.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,719499005587,HIGH HEMP COOKIE 25CT,14.0000,18.0000,0.0000,0.0000,0.0000
,,787188892008,RHINO 69 300K,10.0000,15.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,720707207198,PINK PUSSYCAT HONEY 24CT,18.0000,26.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,720707207747,VIP HONEY SHOT 12PK,18.0000,26.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,897941321246,MAGNUM PREMIUM GOLD HONEY 12CT,8.0000,15.0000,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,SALT,023604212372,TWANG SRIRACHA SALT 10CT,8.7500,10.9900,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,SALT,023604219630,TWANG MANGO CHILI SALT 10CT,9.3000,10.9900,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,SALT,023604430103,CLAMATO CHILI-LIME SALT 10CT,11.5000,13.5000,13.5000,13.5000,13.5000
FOOD & BEVERAGE,FOOD,023604213584,TWANG CLASSIC CHAMOY,8.7500,10.9900,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,023604213485,TWANG TANGY TAMARIND,8.7500,10.9900,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,SALT,023604213164,TWANG PICKLE SALT 10CT,7.5000,10.9900,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,RO24,FOOD CONTAINER RO-24,14.2000,17.7500,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,RE38,FOOD CONTAINER RE-38,18.4700,22.2500,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,025900297480,SWISHER SWEET BLK BERRY 2/99,12.2400,13.5000,0.0000,13.4500,0.0000
TOBACCO,60CT CIGAR,031700009406,WHITE OWL SILVER 2/99,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,60CT CIGAR,025900379315,SWISHER GOLD 2/1.19 60CT,28.1500,31.0000,0.0000,30.9500,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,014800103816,CLAMATO SWEET SPICY 32OZ,26.9900,37.5000,0.0000,0.0000,0.0000
,,RHINO X LIQUID,RHINO X LIQUID,21.0700,35.0000,35.0000,35.0000,35.0000
PLASTIC/PAPER GOODS,,GARBAGE BAG 38x58,BLACK GARBAGE BAG 38x58-55GAL,18.2600,27.5000,21.0000,0.0000,0.0000
FOOD & BEVERAGE,SODA,049000053418,COCA COLA 16OZ CAN 24PK,28.5800,35.5000,0.0000,0.0000,0.0000
,,049000053425,DIET COKE CAN 16OZ 24PK,29.0000,35.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,016229908515,FOCO COCONUT JUICE 24CT,26.9900,32.5000,0.0000,0.0000,0.0000
,,811490568266,SPECIAL BLUE MINI BULLET METAL,16.5000,21.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,840439106405,ZIG ZAG HEMP WRAP OG PURP,10.5000,13.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,850033061123,HITS BLUNT BLUEBERRY,0.0000,12.0000,0.0000,0.0000,0.0000
TOBACCO,40CT CIGAR,071610301900,BACKWOODS ORIG 5PK 40CT,39.9900,44.5000,0.0000,44.4500,0.0000
TOBACCO,40CT CIGAR,071610340305,BACKWOODS WILD RUM 5PK 8CT,39.9900,44.5000,0.0000,44.4500,0.0000
PLASTIC/PAPER GOODS,,685757524803,TOILET TISSUE ROLLS 48 CT,20.0000,21.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,9OZ,9 OZ PLASTIC CUP 1000CT,13.0000,31.0000,27.5000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,816568010227,SHARGIO TUBE 100 RED 250CT ,8.5000,10.0000,10.0000,10.0000,10.0000
WRAPS/FILTERS/HEMP/CONES,,077170102230,GAMBLR SILVER 100'S 5PK,14.7500,16.7500,14.5000,15.2500,15.2500
SMOKE SUPPLIES,,756545392093,SATYA NAG CHAMPA DISPLAY,42.0000,58.7500,52.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,716165159582,RAW PERFECTOPREROLLED CONE TIP,16.0000,20.5000,20.5000,20.5000,20.5000
,,FP306,SPIRAL LINING PIPE 3,1.4500,2.5000,0.0000,0.0000,0.0000
,,FCP302,CONE SHAPED STRAIGHT PIPE 3,0.5000,1.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,PT489,3" RASTA STRIPES PEANUT,2.0900,2.7500,2.5000,2.5000,2.5000
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,077170122436,OCB BAMBOO CONE 1 1/4 6PK,39.0000,52.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,840439106313,ZIG ZAG HEMP WRAP NATURAL,10.5000,13.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,716165250272,RAW ORG 1 1/4 ARTESANO 15CT,32.0000,37.5000,37.5000,37.5000,37.5000
WRAPS/FILTERS/HEMP/CONES,,716165176138,RAW ORGANIC 1 1/4 + TIPS 24CT,27.8500,35.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,716165174028,RAW KING SLIM W/TIPS 24CT CLAS,30.8000,35.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,022600642084,TROJAN MAGNUM RIBBED 6PK,10.5000,13.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,022600646037,TROJAN MAGNUM THIN 6PK,10.5000,14.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,SODA,COKE REG,COCA COLA 20OZ 24PK,27.0000,32.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700237748,WHITE OWL GREENSWT 2/1.19 60CT,28.1500,31.0000,0.0000,30.9500,0.0000
TOBACCO VAPE,70mg VAPE,78670068,POSH MAX5200 RASPBERRY 5PK,43.7000,53.9900,0.0000,53.9500,0.0000
SMOKE SUPPLIES,,707670101395,TECHNO TORCH 15 CT.,22.5000,28.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,80mg Vape,810125434778,GEEK BAR 15K STRAW MANGO 5C,44.2800,51.9900,0.0000,51.9500,0.0000
TOBACCO VAPE,80mg Vape,810164280947,GEEK BAR 15K COOL MINT 5C,44.2800,51.9900,0.0000,51.9500,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847033738,MONSTER ULTRA PARADISE 16OZ,36.5000,40.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,80mg Vape,810125437007,GEEK BAR 15K BERRY BLISS 5C,44.2800,51.9900,0.0000,51.9500,0.0000
FOOD & BEVERAGE,SODA,049000050110,COCA COLA DIET COKE2 LITER 8CT,21.2500,22.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,80mg Vape,810125434631,GEEK BAR 15K JUICY PEACH 5C,44.2800,51.9900,0.0000,51.9500,0.0000
FOOD & BEVERAGE,,DIET COKE 2LITER 8CT,DIET COKE 2LITER 8CT,20.3600,22.5000,12.0000,0.0000,0.0000
,,716165174226,RAW ORG KING SIZE SLIM 50CT,39.0000,51.0000,51.0000,51.0000,51.0000
,,655708018248,BAYER ASPIRIN 25CT,6.9000,9.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,78680807,POSH 0% NIC BLUE RASP 5200 5PK,42.2500,48.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,6001085120939,VASELINE ORIGINAL BLUE  12CT ,9.0000,11.5000,0.0000,0.0000,0.0000
TOBACCO,40CT CIGAR,071610341739,BACKWOODS NOLA 5PK40CT,41.5300,43.5000,0.0000,43.4500,0.0000
WRAPS/FILTERS/HEMP/CONES,,10857545008711,BILLIONAIRE HEMP MANGO 25CT,10.5000,13.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,097868152972,BLUNT LIFE SPRAY 20CT,20.0000,27.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,10857545012091,BOB MARLEY PASSION FRUIT WRAPS,10.7500,13.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,8992725910202,LISTERINE 250ML ORIGINAL,2.5000,3.2500,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,4015400763222,ALWAYS STANDARD 10PK ,1.8500,3.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,DRAGAMPIPE,DRAGAM PIPE RJ-6,0.6500,1.5000,0.8500,1.5000,1.5000
WRAPS/FILTERS/HEMP/CONES,,016165006597,ZEN TUBES BLUE KING 250CT/BOX,1.6500,3.0000,1.9500,3.0000,3.0000
,,702940820082,REAL KRATOM BORNEO 65CT,3.4700,5.7500,0.0000,0.0000,0.0000
,,702940820075,REAL KRATOM BALI 65CT,3.4700,5.7500,0.0000,0.0000,0.0000
,,702940820099,REAL KRATOM MULTI STRAIN 65CT,3.4700,5.7500,0.0000,0.0000,0.0000
,,702940820068,REAL KRATOM MAENG DA 65CT,3.4700,5.7500,0.0000,0.0000,0.0000
